variable,solution
"x_K62330,422,28",0.0
"x_K62330,422,28",0.0
"x_K62330,422,28",0.0
"x_K62330,422,28",0.0
"x_K62330,422,28",0.0
"x_K62330,422,28",0.0
"x_K62330,422,28",0.0
"x_K62330,422,28",0.0
"x_K62330,422,28",0.0
"x_K62330,422,28",0.0
"x_K62330,422,28",0.0
"x_K62330,422,28",0.0
"x_K62330,422,29",0.0
"x_K62330,422,29",0.0
"x_K62330,422,29",0.0
"x_K62330,422,29",0.0
"x_K62330,422,29",0.0
"x_K62330,422,29",0.0
"x_K62330,422,29",0.0
"x_K62330,422,29",0.0
"x_K62330,422,29",0.0
"x_K62330,422,29",0.0
"x_K62330,422,29",0.0
"x_K62330,422,29",0.0
"x_K62330,422,29",0.0
"x_K62330,422,29",0.0
"x_K62330,422,3",0.0
"x_K62330,422,30",0.0
"x_K62330,422,30",0.0
"x_K62330,422,30",0.0
"x_K62330,422,30",0.0
"x_K62330,422,30",0.0
"x_K62330,422,30",0.0
"x_K62330,422,30",0.0
"x_K62330,422,30",0.0
"x_K62330,422,30",0.0
"x_K62330,422,30",0.0
"x_K62330,422,30",0.0
"x_K62330,422,30",0.0
"x_K62330,422,30",0.0
"x_K62330,422,30",0.0
"x_K62330,422,31",0.0
"x_K62330,422,31",0.0
"x_K62330,422,31",0.0
"x_K62330,422,31",0.0
"x_K62330,422,31",0.0
"x_K62330,422,31",0.0
"x_K62330,422,31",0.0
"x_K62330,422,31",0.0
"x_K62330,422,31",0.0
"x_K62330,422,31",0.0
"x_K62330,422,31",0.0
"x_K62330,422,31",0.0
"x_K62330,422,31",0.0
"x_K62330,422,31",0.0
"x_K62330,422,32",0.0
"x_K62330,422,32",0.0
"x_K62330,422,32",0.0
"x_K62330,422,32",0.0
"x_K62330,422,32",0.0
"x_K62330,422,32",0.0
"x_K62330,422,32",0.0
"x_K62330,422,32",0.0
"x_K62330,422,32",0.0
"x_K62330,422,32",0.0
"x_K62330,422,32",0.0
"x_K62330,422,32",0.0
"x_K62330,422,32",0.0
"x_K62330,422,32",0.0
"x_K62330,422,33",0.0
"x_K62330,422,33",0.0
"x_K62330,422,33",0.0
"x_K62330,422,33",0.0
"x_K62330,422,33",0.0
"x_K62330,422,33",0.0
"x_K62330,422,33",0.0
"x_K62330,422,33",0.0
"x_K62330,422,33",0.0
"x_K62330,422,33",0.0
"x_K62330,422,33",0.0
"x_K62330,422,33",0.0
"x_K62330,422,33",0.0
"x_K62330,422,33",0.0
"x_K62330,422,34",0.0
"x_K62330,422,34",0.0
"x_K62330,422,34",0.0
"x_K62330,422,34",0.0
"x_K62330,422,34",0.0
"x_K62330,422,34",0.0
"x_K62330,422,34",0.0
"x_K62330,422,34",0.0
"x_K62330,422,34",0.0
"x_K62330,422,34",0.0
"x_K62330,422,34",0.0
"x_K62330,422,34",0.0
"x_K62330,422,34",0.0
"x_K62330,422,34",0.0
"x_K62330,422,35",0.0
"x_K62330,422,35",0.0
"x_K62330,422,35",0.0
"x_K62330,422,35",0.0
"x_K62330,422,35",0.0
"x_K62330,422,35",0.0
"x_K62330,422,35",0.0
"x_K62330,422,35",0.0
"x_K62330,422,35",0.0
"x_K62330,422,35",0.0
"x_K62330,422,35",0.0
"x_K62330,422,35",0.0
"x_K62330,422,35",0.0
"x_K62330,422,35",0.0
"x_K62330,422,36",0.0
"x_K62330,422,36",0.0
"x_K62330,422,36",0.0
"x_K62330,422,36",0.0
"x_K62330,422,36",0.0
"x_K62330,422,36",0.0
"x_K62330,422,36",0.0
"x_K62330,422,36",0.0
"x_K62330,422,36",0.0
"x_K62330,422,36",0.0
"x_K62330,422,36",0.0
"x_K62330,422,36",0.0
"x_K62330,422,36",0.0
"x_K62330,422,36",0.0
"x_K62330,422,37",0.0
"x_K62330,422,37",0.0
"x_K62330,422,37",0.0
"x_K62330,422,37",0.0
"x_K62330,422,37",0.0
"x_K62330,422,37",0.0
"x_K62330,422,37",0.0
"x_K62330,422,37",0.0
"x_K62330,422,37",0.0
"x_K62330,422,37",0.0
"x_K62330,422,37",0.0
"x_K62330,422,37",0.0
"x_K62330,422,37",0.0
"x_K62330,422,37",0.0
"x_K62330,422,38",0.0
"x_K62330,422,38",0.0
"x_K62330,422,38",0.0
"x_K62330,422,38",0.0
"x_K62330,422,38",0.0
"x_K62330,422,38",0.0
"x_K62330,422,38",0.0
"x_K62330,422,38",0.0
"x_K62330,422,38",0.0
"x_K62330,422,38",0.0
"x_K62330,422,38",0.0
"x_K62330,422,38",0.0
"x_K62330,422,38",0.0
"x_K62330,422,38",0.0
"x_K62330,422,39",0.0
"x_K62330,422,39",0.0
"x_K62330,422,39",0.0
"x_K62330,422,39",0.0
"x_K62330,422,39",0.0
"x_K62330,422,39",0.0
"x_K62330,422,39",0.0
"x_K62330,422,39",0.0
"x_K62330,422,39",0.0
"x_K62330,422,39",0.0
"x_K62330,422,39",0.0
"x_K62330,422,39",0.0
"x_K62330,422,39",0.0
"x_K62330,422,39",0.0
"x_K62330,422,4",0.0
"x_K62330,422,40",0.0
"x_K62330,422,40",0.0
"x_K62330,422,40",0.0
"x_K62330,422,40",0.0
"x_K62330,422,40",0.0
"x_K62330,422,40",0.0
"x_K62330,422,40",0.0
"x_K62330,422,40",0.0
"x_K62330,422,40",0.0
"x_K62330,422,40",0.0
"x_K62330,422,40",0.0
"x_K62330,422,40",0.0
"x_K62330,422,40",0.0
"x_K62330,422,40",0.0
"x_K62330,422,41",0.0
"x_K62330,422,41",0.0
"x_K62330,422,41",0.0
"x_K62330,422,41",0.0
"x_K62330,422,41",0.0
"x_K62330,422,41",0.0
"x_K62330,422,41",0.0
"x_K62330,422,41",0.0
"x_K62330,422,41",0.0
"x_K62330,422,41",0.0
"x_K62330,422,41",0.0
"x_K62330,422,41",0.0
"x_K62330,422,41",0.0
"x_K62330,422,41",0.0
"x_K62330,422,42",0.0
"x_K62330,422,42",0.0
"x_K62330,422,42",0.0
"x_K62330,422,42",0.0
"x_K62330,422,42",0.0
"x_K62330,422,42",0.0
"x_K62330,422,42",0.0
"x_K62330,422,42",0.0
"x_K62330,422,42",0.0
"x_K62330,422,42",0.0
"x_K62330,422,42",0.0
"x_K62330,422,42",0.0
"x_K62330,422,42",0.0
"x_K62330,422,42",0.0
"x_K62330,422,43",0.0
"x_K62330,422,43",0.0
"x_K62330,422,43",0.0
"x_K62330,422,43",0.0
"x_K62330,422,43",0.0
"x_K62330,422,43",0.0
"x_K62330,422,43",0.0
"x_K62330,422,43",0.0
"x_K62330,422,43",0.0
"x_K62330,422,43",0.0
"x_K62330,422,43",0.0
"x_K62330,422,43",0.0
"x_K62330,422,43",0.0
"x_K62330,422,43",0.0
"x_K62330,422,44",0.0
"x_K62330,422,44",0.0
"x_K62330,422,44",0.0
"x_K62330,422,44",0.0
"x_K62330,422,44",0.0
"x_K62330,422,44",0.0
"x_K62330,422,44",0.0
"x_K62330,422,44",0.0
"x_K62330,422,44",0.0
"x_K62330,422,44",0.0
"x_K62330,422,44",0.0
"x_K62330,422,44",0.0
"x_K62330,422,44",0.0
"x_K62330,422,44",0.0
"x_K62330,422,45",0.0
"x_K62330,422,45",0.0
"x_K62330,422,45",0.0
"x_K62330,422,45",0.0
"x_K62330,422,45",0.0
"x_K62330,422,45",0.0
"x_K62330,422,45",0.0
"x_K62330,422,45",0.0
"x_K62330,422,45",0.0
"x_K62330,422,45",0.0
"x_K62330,422,45",0.0
"x_K62330,422,45",0.0
"x_K62330,422,45",0.0
"x_K62330,422,45",0.0
"x_K62330,422,46",0.0
"x_K62330,422,46",0.0
"x_K62330,422,46",0.0
"x_K62330,422,46",0.0
"x_K62330,422,46",0.0
"x_K62330,422,46",0.0
"x_K62330,422,46",0.0
"x_K62330,422,46",0.0
"x_K62330,422,46",0.0
"x_K62330,422,46",0.0
"x_K62330,422,46",0.0
"x_K62330,422,46",0.0
"x_K62330,422,46",0.0
"x_K62330,422,46",0.0
"x_K62330,422,47",0.0
"x_K62330,422,47",0.0
"x_K62330,422,47",0.0
"x_K62330,422,47",0.0
"x_K62330,422,47",0.0
"x_K62330,422,47",0.0
"x_K62330,422,47",0.0
"x_K62330,422,47",0.0
"x_K62330,422,47",0.0
"x_K62330,422,47",0.0
"x_K62330,422,47",0.0
"x_K62330,422,47",0.0
"x_K62330,422,47",0.0
"x_K62330,422,47",0.0
"x_K62330,422,5",0.0
"x_K62330,422,6",0.0
"x_K62330,422,7",0.0
"x_K62330,422,8",0.0
"x_K62330,422,9",0.0
"x_K62330,424,0",0.0
"x_K62330,424,1",0.0
"x_K62330,424,10",0.0
"x_K62330,424,10",0.0
"x_K62330,424,10",0.0
"x_K62330,424,10",0.0
"x_K62330,424,10",0.0
"x_K62330,424,10",0.0
"x_K62330,424,10",0.0
"x_K62330,424,10",0.0
"x_K62330,424,10",0.0
"x_K62330,424,10",0.0
"x_K62330,424,10",0.0
"x_K62330,424,10",0.0
"x_K62330,424,10",0.0
"x_K62330,424,10",0.0
"x_K62330,424,11",0.0
"x_K62330,424,11",0.0
"x_K62330,424,11",0.0
"x_K62330,424,11",0.0
"x_K62330,424,11",0.0
"x_K62330,424,11",0.0
"x_K62330,424,11",0.0
"x_K62330,424,11",0.0
"x_K62330,424,11",0.0
"x_K62330,424,11",0.0
"x_K62330,424,11",0.0
"x_K62330,424,11",0.0
"x_K62330,424,11",0.0
"x_K62330,424,11",0.0
"x_K62330,424,12",0.0
"x_K62330,424,12",0.0
"x_K62330,424,12",0.0
"x_K62330,424,12",0.0
"x_K62330,424,12",0.0
"x_K62330,424,12",0.0
"x_K62330,424,12",0.0
"x_K62330,424,12",0.0
"x_K62330,424,12",0.0
"x_K62330,424,12",0.0
"x_K62330,424,12",0.0
"x_K62330,424,12",0.0
"x_K62330,424,12",0.0
"x_K62330,424,12",0.0
"x_K62330,424,13",0.0
"x_K62330,424,13",0.0
"x_K62330,424,13",0.0
"x_K62330,424,13",0.0
"x_K62330,424,13",0.0
"x_K62330,424,13",0.0
"x_K62330,424,13",0.0
"x_K62330,424,13",0.0
"x_K62330,424,13",0.0
"x_K62330,424,13",0.0
"x_K62330,424,13",0.0
"x_K62330,424,13",0.0
"x_K62330,424,13",0.0
"x_K62330,424,13",0.0
"x_K62330,424,14",0.0
"x_K62330,424,14",0.0
"x_K62330,424,14",0.0
"x_K62330,424,14",0.0
"x_K62330,424,14",0.0
"x_K62330,424,14",0.0
"x_K62330,424,14",0.0
"x_K62330,424,14",0.0
"x_K62330,424,14",0.0
"x_K62330,424,14",0.0
"x_K62330,424,14",0.0
"x_K62330,424,14",0.0
"x_K62330,424,14",0.0
"x_K62330,424,14",0.0
"x_K62330,424,15",0.0
"x_K62330,424,15",0.0
"x_K62330,424,15",0.0
"x_K62330,424,15",0.0
"x_K62330,424,15",0.0
"x_K62330,424,15",0.0
"x_K62330,424,15",0.0
"x_K62330,424,15",0.0
"x_K62330,424,15",0.0
"x_K62330,424,15",0.0
"x_K62330,424,15",0.0
"x_K62330,424,15",0.0
"x_K62330,424,15",0.0
"x_K62330,424,15",0.0
"x_K62330,424,16",0.0
"x_K62330,424,16",0.0
"x_K62330,424,16",0.0
"x_K62330,424,16",0.0
"x_K62330,424,16",0.0
"x_K62330,424,16",0.0
"x_K62330,424,16",0.0
"x_K62330,424,16",0.0
"x_K62330,424,16",0.0
"x_K62330,424,16",0.0
"x_K62330,424,16",0.0
"x_K62330,424,16",0.0
"x_K62330,424,16",0.0
"x_K62330,424,16",0.0
"x_K62330,424,17",0.0
"x_K62330,424,17",0.0
"x_K62330,424,17",0.0
"x_K62330,424,17",0.0
"x_K62330,424,17",0.0
"x_K62330,424,17",0.0
"x_K62330,424,17",0.0
"x_K62330,424,17",0.0
"x_K62330,424,17",0.0
"x_K62330,424,17",0.0
"x_K62330,424,17",0.0
"x_K62330,424,17",0.0
"x_K62330,424,17",0.0
"x_K62330,424,17",0.0
"x_K62330,424,18",0.0
"x_K62330,424,18",0.0
"x_K62330,424,18",0.0
"x_K62330,424,18",0.0
"x_K62330,424,18",0.0
"x_K62330,424,18",0.0
"x_K62330,424,18",0.0
"x_K62330,424,18",0.0
"x_K62330,424,18",0.0
"x_K62330,424,18",0.0
"x_K62330,424,18",0.0
"x_K62330,424,18",0.0
"x_K62330,424,18",0.0
"x_K62330,424,18",0.0
"x_K62330,424,19",0.0
"x_K62330,424,19",0.0
"x_K62330,424,19",0.0
"x_K62330,424,19",0.0
"x_K62330,424,19",0.0
"x_K62330,424,19",0.0
"x_K62330,424,19",0.0
"x_K62330,424,19",0.0
"x_K62330,424,19",0.0
"x_K62330,424,19",0.0
"x_K62330,424,19",0.0
"x_K62330,424,19",0.0
"x_K62330,424,19",0.0
"x_K62330,424,19",0.0
"x_K62330,424,2",0.0
"x_K62330,424,20",0.0
"x_K62330,424,20",0.0
"x_K62330,424,20",0.0
"x_K62330,424,20",0.0
"x_K62330,424,20",0.0
"x_K62330,424,20",0.0
"x_K62330,424,20",0.0
"x_K62330,424,20",0.0
"x_K62330,424,20",0.0
"x_K62330,424,20",0.0
"x_K62330,424,20",0.0
"x_K62330,424,20",0.0
"x_K62330,424,20",0.0
"x_K62330,424,20",0.0
"x_K62330,424,21",0.0
"x_K62330,424,21",0.0
"x_K62330,424,21",0.0
"x_K62330,424,21",0.0
"x_K62330,424,21",0.0
"x_K62330,424,21",0.0
"x_K62330,424,21",0.0
"x_K62330,424,21",0.0
"x_K62330,424,21",0.0
"x_K62330,424,21",0.0
"x_K62330,424,21",0.0
"x_K62330,424,21",0.0
"x_K62330,424,21",0.0
"x_K62330,424,21",0.0
"x_K62330,424,22",0.0
"x_K62330,424,22",0.0
"x_K62330,424,22",0.0
"x_K62330,424,22",0.0
"x_K62330,424,22",0.0
"x_K62330,424,22",0.0
"x_K62330,424,22",0.0
"x_K62330,424,22",0.0
"x_K62330,424,22",0.0
"x_K62330,424,22",0.0
"x_K62330,424,22",0.0
"x_K62330,424,22",0.0
"x_K62330,424,22",0.0
"x_K62330,424,22",0.0
"x_K62330,424,23",0.0
"x_K62330,424,23",0.0
"x_K62330,424,23",0.0
"x_K62330,424,23",0.0
"x_K62330,424,23",0.0
"x_K62330,424,23",0.0
"x_K62330,424,23",0.0
"x_K62330,424,23",0.0
"x_K62330,424,23",0.0
"x_K62330,424,23",0.0
"x_K62330,424,23",0.0
"x_K62330,424,23",0.0
"x_K62330,424,23",0.0
"x_K62330,424,23",0.0
"x_K62330,424,24",0.0
"x_K62330,424,24",0.0
"x_K62330,424,24",0.0
"x_K62330,424,24",0.0
"x_K62330,424,24",0.0
"x_K62330,424,24",0.0
"x_K62330,424,24",0.0
"x_K62330,424,24",0.0
"x_K62330,424,24",0.0
"x_K62330,424,24",0.0
"x_K62330,424,24",0.0
"x_K62330,424,24",0.0
"x_K62330,424,24",0.0
"x_K62330,424,24",0.0
"x_K62330,424,25",0.0
"x_K62330,424,25",0.0
"x_K62330,424,25",0.0
"x_K62330,424,25",0.0
"x_K62330,424,25",0.0
"x_K62330,424,25",0.0
"x_K62330,424,25",0.0
"x_K62330,424,25",0.0
"x_K62330,424,25",0.0
"x_K62330,424,25",0.0
"x_K62330,424,25",0.0
"x_K62330,424,25",0.0
"x_K62330,424,25",0.0
"x_K62330,424,25",0.0
"x_K62330,424,26",0.0
"x_K62330,424,26",0.0
"x_K62330,424,26",0.0
"x_K62330,424,26",0.0
"x_K62330,424,26",0.0
"x_K62330,424,26",0.0
"x_K62330,424,26",0.0
"x_K62330,424,26",0.0
"x_K62330,424,26",0.0
"x_K62330,424,26",0.0
"x_K62330,424,26",0.0
"x_K62330,424,26",0.0
"x_K62330,424,26",0.0
"x_K62330,424,26",0.0
"x_K62330,424,27",0.0
"x_K62330,424,27",0.0
"x_K62330,424,27",0.0
"x_K62330,424,27",0.0
"x_K62330,424,27",0.0
"x_K62330,424,27",0.0
"x_K62330,424,27",0.0
"x_K62330,424,27",0.0
"x_K62330,424,27",0.0
"x_K62330,424,27",0.0
"x_K62330,424,27",0.0
"x_K62330,424,27",0.0
"x_K62330,424,27",0.0
"x_K62330,424,27",0.0
"x_K62330,424,28",0.0
"x_K62330,424,28",0.0
"x_K62330,424,28",0.0
"x_K62330,424,28",0.0
"x_K62330,424,28",0.0
"x_K62330,424,28",0.0
"x_K62330,424,28",0.0
"x_K62330,424,28",0.0
"x_K62330,424,28",0.0
"x_K62330,424,28",0.0
"x_K62330,424,28",0.0
"x_K62330,424,28",0.0
"x_K62330,424,28",0.0
"x_K62330,424,28",0.0
"x_K62330,424,29",0.0
"x_K62330,424,29",0.0
"x_K62330,424,29",0.0
"x_K62330,424,29",0.0
"x_K62330,424,29",0.0
"x_K62330,424,29",0.0
"x_K62330,424,29",0.0
"x_K62330,424,29",0.0
"x_K62330,424,29",0.0
"x_K62330,424,29",0.0
"x_K62330,424,29",0.0
"x_K62330,424,29",0.0
"x_K62330,424,29",0.0
"x_K62330,424,29",0.0
"x_K62330,424,3",0.0
"x_K62330,424,30",0.0
"x_K62330,424,30",0.0
"x_K62330,424,30",0.0
"x_K62330,424,30",0.0
"x_K62330,424,30",0.0
"x_K62330,424,30",0.0
"x_K62330,424,30",0.0
"x_K62330,424,30",0.0
"x_K62330,424,30",0.0
"x_K62330,424,30",0.0
"x_K62330,424,30",0.0
"x_K62330,424,30",0.0
"x_K62330,424,30",0.0
"x_K62330,424,30",0.0
"x_K62330,424,31",0.0
"x_K62330,424,31",0.0
"x_K62330,424,31",0.0
"x_K62330,424,31",0.0
"x_K62330,424,31",0.0
"x_K62330,424,31",0.0
"x_K62330,424,31",0.0
"x_K62330,424,31",0.0
"x_K62330,424,31",0.0
"x_K62330,424,31",0.0
"x_K62330,424,31",0.0
"x_K62330,424,31",0.0
"x_K62330,424,31",0.0
"x_K62330,424,31",0.0
"x_K62330,424,32",0.0
"x_K62330,424,32",0.0
"x_K62330,424,32",0.0
"x_K62330,424,32",0.0
"x_K62330,424,32",0.0
"x_K62330,424,32",0.0
"x_K62330,424,32",0.0
"x_K62330,424,32",0.0
"x_K62330,424,32",0.0
"x_K62330,424,32",0.0
"x_K62330,424,32",0.0
"x_K62330,424,32",0.0
"x_K62330,424,32",0.0
"x_K62330,424,32",0.0
"x_K62330,424,33",0.0
"x_K62330,424,33",0.0
"x_K62330,424,33",0.0
"x_K62330,424,33",0.0
"x_K62330,424,33",0.0
"x_K62330,424,33",0.0
"x_K62330,424,33",0.0
"x_K62330,424,33",0.0
"x_K62330,424,33",0.0
"x_K62330,424,33",0.0
"x_K62330,424,33",0.0
"x_K62330,424,33",0.0
"x_K62330,424,33",0.0
"x_K62330,424,33",0.0
"x_K62330,424,34",0.0
"x_K62330,424,34",0.0
"x_K62330,424,34",0.0
"x_K62330,424,34",0.0
"x_K62330,424,34",0.0
"x_K62330,424,34",0.0
"x_K62330,424,34",0.0
"x_K62330,424,34",0.0
"x_K62330,424,34",0.0
"x_K62330,424,34",0.0
"x_K62330,424,34",0.0
"x_K62330,424,34",0.0
"x_K62330,424,34",0.0
"x_K62330,424,34",0.0
"x_K62330,424,35",0.0
"x_K62330,424,35",0.0
"x_K62330,424,35",0.0
"x_K62330,424,35",0.0
"x_K62330,424,35",0.0
"x_K62330,424,35",0.0
"x_K62330,424,35",0.0
"x_K62330,424,35",0.0
"x_K62330,424,35",0.0
"x_K62330,424,35",0.0
"x_K62330,424,35",0.0
"x_K62330,424,35",0.0
"x_K62330,424,35",0.0
"x_K62330,424,35",0.0
"x_K62330,424,36",0.0
"x_K62330,424,36",0.0
"x_K62330,424,36",0.0
"x_K62330,424,36",0.0
"x_K62330,424,36",0.0
"x_K62330,424,36",0.0
"x_K62330,424,36",0.0
"x_K62330,424,36",0.0
"x_K62330,424,36",0.0
"x_K62330,424,36",0.0
"x_K62330,424,36",0.0
"x_K62330,424,36",0.0
"x_K62330,424,36",0.0
"x_K62330,424,36",0.0
"x_K62330,424,37",0.0
"x_K62330,424,37",0.0
"x_K62330,424,37",0.0
"x_K62330,424,37",0.0
"x_K62330,424,37",0.0
"x_K62330,424,37",0.0
"x_K62330,424,37",0.0
"x_K62330,424,37",0.0
"x_K62330,424,37",0.0
"x_K62330,424,37",0.0
"x_K62330,424,37",0.0
"x_K62330,424,37",0.0
"x_K62330,424,37",0.0
"x_K62330,424,37",0.0
"x_K62330,424,38",0.0
"x_K62330,424,38",0.0
"x_K62330,424,38",0.0
"x_K62330,424,38",0.0
"x_K62330,424,38",0.0
"x_K62330,424,38",0.0
"x_K62330,424,38",0.0
"x_K62330,424,38",0.0
"x_K62330,424,38",0.0
"x_K62330,424,38",0.0
"x_K62330,424,38",0.0
"x_K62330,424,38",0.0
"x_K62330,424,38",0.0
"x_K62330,424,38",0.0
"x_K62330,424,39",0.0
"x_K62330,424,39",0.0
"x_K62330,424,39",0.0
"x_K62330,424,39",0.0
"x_K62330,424,39",0.0
"x_K62330,424,39",0.0
"x_K62330,424,39",0.0
"x_K62330,424,39",0.0
"x_K62330,424,39",0.0
"x_K62330,424,39",0.0
"x_K62330,424,39",0.0
"x_K62330,424,39",0.0
"x_K62330,424,39",0.0
"x_K62330,424,39",0.0
"x_K62330,424,4",0.0
"x_K62330,424,40",0.0
"x_K62330,424,40",0.0
"x_K62330,424,40",0.0
"x_K62330,424,40",0.0
"x_K62330,424,40",0.0
"x_K62330,424,40",0.0
"x_K62330,424,40",0.0
"x_K62330,424,40",0.0
"x_K62330,424,40",0.0
"x_K62330,424,40",0.0
"x_K62330,424,40",0.0
"x_K62330,424,40",0.0
"x_K62330,424,40",0.0
"x_K62330,424,40",0.0
"x_K62330,424,41",0.0
"x_K62330,424,41",0.0
"x_K62330,424,41",0.0
"x_K62330,424,41",0.0
"x_K62330,424,41",0.0
"x_K62330,424,41",0.0
"x_K62330,424,41",0.0
"x_K62330,424,41",0.0
"x_K62330,424,41",0.0
"x_K62330,424,41",0.0
"x_K62330,424,41",0.0
"x_K62330,424,41",0.0
"x_K62330,424,41",0.0
"x_K62330,424,41",0.0
"x_K62330,424,42",0.0
"x_K62330,424,42",0.0
"x_K62330,424,42",0.0
"x_K62330,424,42",0.0
"x_K62330,424,42",0.0
"x_K62330,424,42",0.0
"x_K62330,424,42",0.0
"x_K62330,424,42",0.0
"x_K62330,424,42",0.0
"x_K62330,424,42",0.0
"x_K62330,424,42",0.0
"x_K62330,424,42",0.0
"x_K62330,424,42",0.0
"x_K62330,424,42",0.0
"x_K62330,424,43",0.0
"x_K62330,424,43",0.0
"x_K62330,424,43",0.0
"x_K62330,424,43",0.0
"x_K62330,424,43",0.0
"x_K62330,424,43",0.0
"x_K62330,424,43",0.0
"x_K62330,424,43",0.0
"x_K62330,424,43",0.0
"x_K62330,424,43",0.0
"x_K62330,424,43",0.0
"x_K62330,424,43",0.0
"x_K62330,424,43",0.0
"x_K62330,424,43",0.0
"x_K62330,424,44",0.0
"x_K62330,424,44",0.0
"x_K62330,424,44",0.0
"x_K62330,424,44",0.0
"x_K62330,424,44",0.0
"x_K62330,424,44",0.0
"x_K62330,424,44",0.0
"x_K62330,424,44",0.0
"x_K62330,424,44",0.0
"x_K62330,424,44",0.0
"x_K62330,424,44",0.0
"x_K62330,424,44",0.0
"x_K62330,424,44",0.0
"x_K62330,424,44",0.0
"x_K62330,424,45",0.0
"x_K62330,424,45",0.0
"x_K62330,424,45",0.0
"x_K62330,424,45",0.0
"x_K62330,424,45",0.0
"x_K62330,424,45",0.0
"x_K62330,424,45",0.0
"x_K62330,424,45",0.0
"x_K62330,424,45",0.0
"x_K62330,424,45",0.0
"x_K62330,424,45",0.0
"x_K62330,424,45",0.0
"x_K62330,424,45",0.0
"x_K62330,424,45",0.0
"x_K62330,424,46",0.0
"x_K62330,424,46",0.0
"x_K62330,424,46",0.0
"x_K62330,424,46",0.0
"x_K62330,424,46",0.0
"x_K62330,424,46",0.0
"x_K62330,424,46",0.0
"x_K62330,424,46",0.0
"x_K62330,424,46",0.0
"x_K62330,424,46",0.0
"x_K62330,424,46",0.0
"x_K62330,424,46",0.0
"x_K62330,424,46",0.0
"x_K62330,424,46",0.0
"x_K62330,424,47",0.0
"x_K62330,424,47",0.0
"x_K62330,424,47",0.0
"x_K62330,424,47",0.0
"x_K62330,424,47",0.0
"x_K62330,424,47",0.0
"x_K62330,424,47",0.0
"x_K62330,424,47",0.0
"x_K62330,424,47",0.0
"x_K62330,424,47",0.0
"x_K62330,424,47",0.0
"x_K62330,424,47",0.0
"x_K62330,424,47",0.0
"x_K62330,424,47",0.0
"x_K62330,424,5",0.0
"x_K62330,424,6",0.0
"x_K62330,424,7",0.0
"x_K62330,424,8",0.0
"x_K62330,424,9",0.0
"x_K62330,425,0",0.0
"x_K62330,425,1",0.0
"x_K62330,425,10",0.0
"x_K62330,425,10",0.0
"x_K62330,425,10",0.0
"x_K62330,425,10",0.0
"x_K62330,425,10",0.0
"x_K62330,425,10",0.0
"x_K62330,425,10",0.0
"x_K62330,425,10",0.0
"x_K62330,425,10",0.0
"x_K62330,425,10",0.0
"x_K62330,425,10",0.0
"x_K62330,425,10",0.0
"x_K62330,425,10",0.0
"x_K62330,425,10",0.0
"x_K62330,425,11",0.0
"x_K62330,425,11",0.0
"x_K62330,425,11",0.0
"x_K62330,425,11",0.0
"x_K62330,425,11",0.0
"x_K62330,425,11",0.0
"x_K62330,425,11",0.0
"x_K62330,425,11",0.0
"x_K62330,425,11",0.0
"x_K62330,425,11",0.0
"x_K62330,425,11",0.0
"x_K62330,425,11",0.0
"x_K62330,425,11",0.0
"x_K62330,425,11",0.0
"x_K62330,425,12",0.0
"x_K62330,425,12",0.0
"x_K62330,425,12",0.0
"x_K62330,425,12",0.0
"x_K62330,425,12",0.0
"x_K62330,425,12",0.0
"x_K62330,425,12",0.0
"x_K62330,425,12",0.0
"x_K62330,425,12",0.0
"x_K62330,425,12",0.0
"x_K62330,425,12",0.0
"x_K62330,425,12",0.0
"x_K62330,425,12",0.0
"x_K62330,425,12",0.0
"x_K62330,425,13",0.0
"x_K62330,425,13",0.0
"x_K62330,425,13",0.0
"x_K62330,425,13",0.0
"x_K62330,425,13",0.0
"x_K62330,425,13",0.0
"x_K62330,425,13",0.0
"x_K62330,425,13",0.0
"x_K62330,425,13",0.0
"x_K62330,425,13",0.0
"x_K62330,425,13",0.0
"x_K62330,425,13",0.0
"x_K62330,425,13",0.0
"x_K62330,425,13",0.0
"x_K62330,425,14",0.0
"x_K62330,425,14",0.0
"x_K62330,425,14",0.0
"x_K62330,425,14",0.0
"x_K62330,425,14",0.0
"x_K62330,425,14",0.0
"x_K62330,425,14",0.0
"x_K62330,425,14",0.0
"x_K62330,425,14",0.0
"x_K62330,425,14",0.0
"x_K62330,425,14",0.0
"x_K62330,425,14",0.0
"x_K62330,425,14",0.0
"x_K62330,425,14",0.0
"x_K62330,425,15",0.0
"x_K62330,425,15",0.0
"x_K62330,425,15",0.0
"x_K62330,425,15",0.0
"x_K62330,425,15",0.0
"x_K62330,425,15",0.0
"x_K62330,425,15",0.0
"x_K62330,425,15",0.0
"x_K62330,425,15",0.0
"x_K62330,425,15",0.0
"x_K62330,425,15",0.0
"x_K62330,425,15",0.0
"x_K62330,425,15",0.0
"x_K62330,425,15",0.0
"x_K62330,425,16",0.0
"x_K62330,425,16",0.0
"x_K62330,425,16",0.0
"x_K62330,425,16",0.0
"x_K62330,425,16",0.0
"x_K62330,425,16",0.0
"x_K62330,425,16",0.0
"x_K62330,425,16",0.0
"x_K62330,425,16",0.0
"x_K62330,425,16",0.0
"x_K62330,425,16",0.0
"x_K62330,425,16",0.0
"x_K62330,425,16",0.0
"x_K62330,425,16",0.0
"x_K62330,425,17",0.0
"x_K62330,425,17",0.0
"x_K62330,425,17",0.0
"x_K62330,425,17",0.0
"x_K62330,425,17",0.0
